dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,82.189583,51.651725,79.920000,72.000000,0.000000,0.000000,0.000000
0.020000,83.629583,51.651725,81.360000,72.000000,0.000000,0.000000,0.000000
0.020000,85.069583,51.651725,82.800000,72.000000,0.000000,0.000000,0.000000
0.020000,86.509583,51.651725,84.240000,72.000000,0.000000,0.000000,0.000000
0.020000,87.949583,51.651725,85.680000,72.000000,0.000000,0.000000,0.000000
0.020000,89.389583,51.651725,87.120000,72.000000,0.000000,0.000000,0.000000
0.020000,90.829583,51.651725,88.560000,72.000000,0.000000,0.000000,0.000000
0.020000,92.269583,51.651725,90.000000,72.000000,0.000000,0.000000,0.000000
0.020000,93.709583,51.651725,91.440000,72.000000,0.000000,0.000000,0.000000
0.020000,95.149583,51.651725,92.880000,72.000000,0.000000,0.000000,0.000000
0.020000,96.589583,51.651725,94.320000,72.000000,0.000000,0.000000,0.000000
0.020000,98.029583,51.651725,95.760000,72.000000,0.000000,0.000000,0.000000
0.020000,99.469583,51.651725,97.200000,72.000000,0.000000,0.000000,0.000000
0.020000,100.909583,51.651725,98.640000,72.000000,0.000000,0.000000,0.000000
0.020000,102.349583,51.651725,100.080000,72.000000,0.000000,0.000000,0.000000
0.020000,103.789583,51.651725,101.520000,72.000000,0.000000,0.000000,0.000000
0.020000,105.229583,51.651725,102.960000,72.000000,0.000000,0.000000,0.000000
0.020000,106.669583,51.651725,104.400000,72.000000,0.000000,0.000000,0.000000
0.020000,108.109583,51.651725,105.840000,72.000000,0.000000,0.000000,0.000000
0.020000,109.549583,51.651725,107.280000,72.000000,0.000000,0.000000,0.000000
0.020000,110.982767,51.651725,108.713183,71.318316,-34.084194,-1704.209703,0.000000
0.020000,112.394490,51.651725,110.124907,69.854024,-73.214629,-1956.521739,0.000000
0.020000,113.775918,51.651725,111.506335,68.288806,-78.260870,-252.312036,0.000000
0.020000,115.126042,51.651725,112.856459,66.723589,-78.260870,0.000000,0.000000
0.020000,116.444862,51.651725,114.175278,65.158371,-78.260870,0.000000,0.000000
0.020000,117.732377,51.651725,115.462794,63.593154,-78.260870,-0.000000,0.000000
0.020000,118.988588,51.651725,116.719005,62.027937,-78.260870,0.000000,0.000000
0.020000,120.213495,51.651725,117.943911,60.462719,-78.260870,-0.000000,0.000000
0.020000,121.407097,51.651725,119.137513,58.897502,-78.260870,0.000000,0.000000
